year;localidad;tipo_de_violencia;sexo;no_casos;poblacion;tasa_por_100000
2013;antonio narino;Intrafamiliar;Hombre;93.0;52739;176.3
2013;puente aranda;Intrafamiliar;Hombre;221.0;126025;175.4
2013;la candelaria;Intrafamiliar;Hombre;25.0;12759;195.9
2013;rafael uribe uribe;Intrafamiliar;Hombre;563.0;184934;304.4
2013;ciudad bolivar;Intrafamiliar;Hombre;865.0;324757;266.4
2013;sumapaz;Intrafamiliar;Hombre;79.0;3289;2401.9
2013;distrito;Intrafamiliar;Hombre;9930.0;3706165;267.9
2014;usaquen;Intrafamiliar;Hombre;913.0;227071;402.1
2014;chapinero;Intrafamiliar;Hombre;90.0;64164;140.3
2014;santa fe;Intrafamiliar;Hombre;206.0;55287;372.6
2014;san cristobal;Intrafamiliar;Hombre;941.0;198924;473.0
2014;usme;Intrafamiliar;Hombre;890.0;211224;421.4
2014;tunjuelito;Intrafamiliar;Hombre;207.0;99411;208.2
2014;bosa;Intrafamiliar;Hombre;1682.0;307600;546.8
2014;kennedy;Intrafamiliar;Hombre;925.0;514716;179.7
2014;fontibon;Intrafamiliar;Hombre;388.0;175668;220.9
2014;engativa;Intrafamiliar;Hombre;804.0;414666;193.9
2014;suba;Intrafamiliar;Hombre;970.0;544454;178.2
2014;barrios unidos;Intrafamiliar;Hombre;159.0;114441;138.9
2014;teusaquillo;Intrafamiliar;Hombre;66.0;69896;94.4
2014;los martires;Intrafamiliar;Hombre;127.0;49712;255.5
2014;antonio narino;Intrafamiliar;Hombre;94.0;52911;177.7
2014;puente aranda;Intrafamiliar;Hombre;180.0;126417;142.4
2014;la candelaria;Intrafamiliar;Hombre;25.0;12784;195.6
2014;rafael uribe uribe;Intrafamiliar;Hombre;552.0;184898;298.5
2014;ciudad bolivar;Intrafamiliar;Hombre;837.0;330665;253.1
2014;sumapaz;Intrafamiliar;Hombre;70.0;3315;2111.6
2014;distrito;Intrafamiliar;Hombre;10126.0;3758224;269.4
2015;usaquen;Intrafamiliar;Hombre;892.0;229094;389.4
2015;chapinero;Intrafamiliar;Hombre;158.0;64685;244.3
2015;santa fe;Intrafamiliar;Hombre;177.0;55489;319.0
2015;san cristobal;Intrafamiliar;Hombre;856.0;198396;431.5
2015;usme;Intrafamiliar;Hombre;795.0;214039;371.4
2015;tunjuelito;Intrafamiliar;Hombre;173.0;99269;174.3
2015;bosa;Intrafamiliar;Hombre;1544.0;316343;488.1
2015;kennedy;Intrafamiliar;Hombre;1074.0;521766;205.8
2015;fontibon;Intrafamiliar;Hombre;322.0;180174;178.7
2015;engativa;Intrafamiliar;Hombre;754.0;418890;180.0
2015;suba;Intrafamiliar;Hombre;932.0;557588;167.1
2015;barrios unidos;Intrafamiliar;Hombre;210.0;115855;181.3
2015;teusaquillo;Intrafamiliar;Hombre;91.0;70497;129.1
2015;los martires;Intrafamiliar;Hombre;110.0;49840;220.7
2015;antonio narino;Intrafamiliar;Hombre;96.0;53103;180.8
2015;puente aranda;Intrafamiliar;Hombre;245.0;127204;192.6
2015;la candelaria;Intrafamiliar;Hombre;29.0;12799;226.6
2015;rafael uribe uribe;Intrafamiliar;Hombre;616.0;184837;333.3
2015;ciudad bolivar;Intrafamiliar;Hombre;1261.0;336796;374.4
2015;sumapaz;Intrafamiliar;Hombre;81.0;3349;2418.6
2015;distrito;Intrafamiliar;Hombre;10416.0;3810013;273.4
2016;usaquen;Intrafamiliar;Hombre;734.0;219459;334.5
2016;chapinero;Intrafamiliar;Hombre;124.0;60502;205.0
2016;santa fe;Intrafamiliar;Hombre;143.0;48702;293.6
2016;san cristobal;Intrafamiliar;Hombre;612.0;192514;317.9
2016;usme;Intrafamiliar;Hombre;705.0;164937;427.4
2016;tunjuelito;Intrafamiliar;Hombre;143.0;93839;152.4
2016;bosa;Intrafamiliar;Hombre;1182.0;345676;341.9
2016;kennedy;Intrafamiliar;Hombre;886.0;578977;153.0
2016;fontibon;Intrafamiliar;Hombre;324.0;190484;170.1
2016;engativa;Intrafamiliar;Hombre;602.0;419262;143.6
2016;suba;Intrafamiliar;Hombre;773.0;595157;129.9
2016;barrios unidos;Intrafamiliar;Hombre;148.0;132267;111.9
2016;teusaquillo;Intrafamiliar;Hombre;73.0;66622;109.6
2016;los martires;Intrafamiliar;Hombre;119.0;47587;250.1
2016;antonio narino;Intrafamiliar;Hombre;95.0;53613;177.2
2016;puente aranda;Intrafamiliar;Hombre;184.0;111898;164.4
2016;la candelaria;Intrafamiliar;Hombre;27.0;12117;222.8
2016;rafael uribe uribe;Intrafamiliar;Hombre;633.0;172915;366.1
2016;ciudad bolivar;Intrafamiliar;Hombre;1258.0;351333;358.1
2016;sumapaz;Intrafamiliar;Hombre;66.0;3765;1753.0
2016;distrito;Intrafamiliar;Hombre;19247.0;3861626;498.4
2017;usaquen;Intrafamiliar;Hombre;652.0;220260;296.0
2017;chapinero;Intrafamiliar;Hombre;107.0;60558;176.7
2017;santa fe;Intrafamiliar;Hombre;187.0;48066;389.0
2017;san cristobal;Intrafamiliar;Hombre;632.0;191535;330.0
2017;usme;Intrafamiliar;Hombre;780.0;166347;468.9
2017;tunjuelito;Intrafamiliar;Hombre;245.0;93152;263.0
2017;bosa;Intrafamiliar;Hombre;901.0;356324;252.9
2017;kennedy;Intrafamiliar;Hombre;835.0;589932;141.5
2017;fontibon;Intrafamiliar;Hombre;227.0;195255;116.3
2017;engativa;Intrafamiliar;Hombre;610.0;422164;144.5
2017;suba;Intrafamiliar;Hombre;768.0;610983;125.7
2017;barrios unidos;Intrafamiliar;Hombre;146.0;134370;108.7
2017;teusaquillo;Intrafamiliar;Hombre;78.0;66663;117.0
2017;los martires;Intrafamiliar;Hombre;150.0;47476;315.9
2017;antonio narino;Intrafamiliar;Hombre;75.0;53702;139.7
2017;puente aranda;Intrafamiliar;Hombre;162.0;110484;146.6
2017;la candelaria;Intrafamiliar;Hombre;26.0;12045;215.9
2017;rafael uribe uribe;Intrafamiliar;Hombre;590.0;171622;343.8
2017;ciudad bolivar;Intrafamiliar;Hombre;1469.0;358148;410.2
2017;sumapaz;Intrafamiliar;Hombre;29.0;3827;757.8
2017;distrito;Intrafamiliar;Hombre;8671.0;3912913;221.6
2018;usaquen;Intrafamiliar;Hombre;432.0;220965;195.5
2018;chapinero;Intrafamiliar;Hombre;107.0;60592;176.6
2018;santa fe;Intrafamiliar;Hombre;189.0;47419;398.6
2018;san cristobal;Intrafamiliar;Hombre;633.0;190493;332.3
2018;usme;Intrafamiliar;Hombre;791.0;167691;471.7
2018;tunjuelito;Intrafamiliar;Hombre;263.0;92442;284.5
2018;bosa;Intrafamiliar;Hombre;927.0;367160;252.5
2018;kennedy;Intrafamiliar;Hombre;871.0;600824;145.0
2018;fontibon;Intrafamiliar;Hombre;204.0;200058;102.0
2018;engativa;Intrafamiliar;Hombre;661.0;424898;155.6
2018;suba;Intrafamiliar;Hombre;859.0;626954;137.0
2018;barrios unidos;Intrafamiliar;Hombre;131.0;136457;96.0
2018;teusaquillo;Intrafamiliar;Hombre;74.0;66681;111.0
2018;los martires;Intrafamiliar;Hombre;123.0;47347;259.8
2018;antonio narino;Intrafamiliar;Hombre;94.0;53772;174.8
2018;puente aranda;Intrafamiliar;Hombre;172.0;109029;157.8
2018;la candelaria;Intrafamiliar;Hombre;24.0;11973;200.5
2018;rafael uribe uribe;Intrafamiliar;Hombre;667.0;170270;391.7
2018;ciudad bolivar;Intrafamiliar;Hombre;1608.0;364946;440.6
2018;sumapaz;Intrafamiliar;Hombre;40.0;3878;1031.5
2018;distrito;Intrafamiliar;Hombre;8880.0;3963849;224.0
2019;usaquen;Intrafamiliar;Hombre;348.0;221576;157.1
2019;chapinero;Intrafamiliar;Hombre;108.0;60592;178.2
2019;santa fe;Intrafamiliar;Hombre;290.0;46763;620.1
2019;san cristobal;Intrafamiliar;Hombre;942.0;189378;497.4
2019;usme;Intrafamiliar;Hombre;644.0;168989;381.1
2019;tunjuelito;Intrafamiliar;Hombre;236.0;91695;257.4
2019;bosa;Intrafamiliar;Hombre;1032.0;378186;272.9
2019;kennedy;Intrafamiliar;Hombre;1136.0;611659;185.7
2019;fontibon;Intrafamiliar;Hombre;268.0;204903;130.8
2019;engativa;Intrafamiliar;Hombre;646.0;427470;151.1
2019;suba;Intrafamiliar;Hombre;927.0;643043;144.2
2019;barrios unidos;Intrafamiliar;Hombre;113.0;138503;81.6
2019;teusaquillo;Intrafamiliar;Hombre;101.0;66684;151.5
2019;los martires;Intrafamiliar;Hombre;245.0;47189;519.2
2019;antonio narino;Intrafamiliar;Hombre;129.0;53823;239.7
2019;puente aranda;Intrafamiliar;Hombre;242.0;107562;225.0
2019;la candelaria;Intrafamiliar;Hombre;45.0;11891;378.4
2019;rafael uribe uribe;Intrafamiliar;Hombre;764.0;168858;452.5
2019;ciudad bolivar;Intrafamiliar;Hombre;1205.0;371732;324.2
2019;sumapaz;Intrafamiliar;Hombre;27.0;3939;685.5
2019;distrito;Intrafamiliar;Hombre;9448.0;4014435;235.4
2020;usaquen;Intrafamiliar;Hombre;273.0;222090;122.9
2020;chapinero;Intrafamiliar;Hombre;82.0;60583;135.4
2020;santa fe;Intrafamiliar;Hombre;138.0;46092;299.4
2020;san cristobal;Intrafamiliar;Hombre;423.0;188197;224.8
2020;usme;Intrafamiliar;Hombre;652.0;170228;383.0
2020;tunjuelito;Intrafamiliar;Hombre;262.0;90923;288.2
2020;bosa;Intrafamiliar;Hombre;864.0;389400;221.9
2020;kennedy;Intrafamiliar;Hombre;926.0;622421;148.8
2020;fontibon;Intrafamiliar;Hombre;275.0;209777;131.1
2020;engativa;Intrafamiliar;Hombre;485.0;429868;112.8
2020;suba;Intrafamiliar;Hombre;610.0;659288;92.5
2020;barrios unidos;Intrafamiliar;Hombre;84.0;140524;59.8
2020;teusaquillo;Intrafamiliar;Hombre;88.0;66651;132.0
2020;los martires;Intrafamiliar;Hombre;90.0;47015;191.4
2020;antonio narino;Intrafamiliar;Hombre;72.0;53843;133.7
2020;puente aranda;Intrafamiliar;Hombre;162.0;106060;152.7
2020;la candelaria;Intrafamiliar;Hombre;32.0;11809;271.0
2020;rafael uribe uribe;Intrafamiliar;Hombre;370.0;167392;221.0
2020;ciudad bolivar;Intrafamiliar;Hombre;1045.0;378504;276.1
2020;sumapaz;Intrafamiliar;Hombre;20.0;3994;500.8
2020;distrito;Intrafamiliar;Hombre;6954.0;4064659;171.1
2012;usaquen;Emocional;Hombre;778.0;222331;349.9
2012;chapinero;Emocional;Hombre;76.0;62795;121.0
2012;santa fe;Emocional;Hombre;201.0;55153;364.4
2012;san cristobal;Emocional;Hombre;737.0;199566;369.3
2012;usme;Emocional;Hombre;820.0;197911;414.3
2012;tunjuelito;Emocional;Hombre;204.0;99557;204.9
2012;bosa;Emocional;Hombre;1621.0;292176;554.8
2012;kennedy;Emocional;Hombre;903.0;502287;179.8
2012;fontibon;Emocional;Hombre;335.0;167533;200.0
2012;engativa;Emocional;Hombre;1103.0;406597;271.3
2012;suba;Emocional;Hombre;944.0;518960;181.9
2012;barrios unidos;Emocional;Hombre;116.0;112703;102.9
2012;teusaquillo;Emocional;Hombre;57.0;68544;83.2
2012;los martires;Emocional;Hombre;156.0;49277;316.6
2012;antonio narino;Emocional;Hombre;91.0;52580;173.1
2012;puente aranda;Emocional;Hombre;233.0;125944;185.0
2012;la candelaria;Emocional;Hombre;30.0;12726;235.7
2012;rafael uribe uribe;Emocional;Hombre;600.0;184951;324.4
2012;ciudad bolivar;Emocional;Hombre;1142.0;319009;358.0
2012;sumapaz;Emocional;Hombre;67.0;3268;2050.2
2012;distrito;Emocional;Hombre;10410.0;3653868;284.9
2012;usaquen;Física;Hombre;163.0;222331;73.3
2012;chapinero;Física;Hombre;12.0;62795;19.1
2012;santa fe;Física;Hombre;30.0;55153;54.4
2012;san cristobal;Física;Hombre;137.0;199566;68.6
2012;usme;Física;Hombre;95.0;197911;48.0
2012;tunjuelito;Física;Hombre;76.0;99557;76.3
2012;bosa;Física;Hombre;223.0;292176;76.3
2012;kennedy;Física;Hombre;211.0;502287;42.0
2012;fontibon;Física;Hombre;107.0;167533;63.9
2012;engativa;Física;Hombre;226.0;406597;55.6
2012;suba;Física;Hombre;232.0;518960;44.7
2012;barrios unidos;Física;Hombre;18.0;112703;16.0
2012;teusaquillo;Física;Hombre;18.0;68544;26.3
2012;los martires;Física;Hombre;40.0;49277;81.2
2012;antonio narino;Física;Hombre;18.0;52580;34.2
2012;puente aranda;Física;Hombre;62.0;125944;49.2
2012;la candelaria;Física;Hombre;5.0;12726;39.3
2012;rafael uribe uribe;Física;Hombre;173.0;184951;93.5
2012;ciudad bolivar;Física;Hombre;207.0;319009;64.9
2012;sumapaz;Física;Hombre;12.0;3268;367.2
2012;distrito;Física;Hombre;2109.0;3653868;57.7
2012;usaquen;Sexual;Hombre;36.0;222331;16.2
2012;chapinero;Sexual;Hombre;5.0;62795;8.0
2012;santa fe;Sexual;Hombre;15.0;55153;27.2
2012;san cristobal;Sexual;Hombre;46.0;199566;23.1
2012;usme;Sexual;Hombre;48.0;197911;24.3
2012;tunjuelito;Sexual;Hombre;18.0;99557;18.1
2012;bosa;Sexual;Hombre;135.0;292176;46.2
2012;kennedy;Sexual;Hombre;107.0;502287;21.3
2012;fontibon;Sexual;Hombre;49.0;167533;29.2
2012;engativa;Sexual;Hombre;61.0;406597;15.0
2012;suba;Sexual;Hombre;66.0;518960;12.7
2012;barrios unidos;Sexual;Hombre;9.0;112703;8.0
2012;teusaquillo;Sexual;Hombre;3.0;68544;4.4
2012;los martires;Sexual;Hombre;11.0;49277;22.3
2012;antonio narino;Sexual;Hombre;6.0;52580;11.4
2012;puente aranda;Sexual;Hombre;37.0;125944;29.4
2012;la candelaria;Sexual;Hombre;2.0;12726;15.7
2012;rafael uribe uribe;Sexual;Hombre;53.0;184951;28.7
2012;ciudad bolivar;Sexual;Hombre;81.0;319009;25.4
2012;sumapaz;Sexual;Hombre;3.0;3268;91.8
2012;distrito;Sexual;Hombre;811.0;3653868;22.2
2012;usaquen;Económica;Hombre;104.0;222331;46.8
2012;chapinero;Económica;Hombre;8.0;62795;12.7
2012;santa fe;Económica;Hombre;7.0;55153;12.7
2012;san cristobal;Económica;Hombre;13.0;199566;6.5
2012;usme;Económica;Hombre;13.0;197911;6.6
2012;tunjuelito;Económica;Hombre;3.0;99557;3.0
2012;bosa;Económica;Hombre;60.0;292176;20.5
2012;kennedy;Económica;Hombre;20.0;502287;4.0
2012;fontibon;Económica;Hombre;21.0;167533;12.5
2012;engativa;Económica;Hombre;189.0;406597;46.5
2012;suba;Económica;Hombre;67.0;518960;12.9
2012;barrios unidos;Económica;Hombre;10.0;112703;8.9
2012;teusaquillo;Económica;Hombre;7.0;68544;10.2
2012;los martires;Económica;Hombre;6.0;49277;12.2
2012;antonio narino;Económica;Hombre;4.0;52580;7.6
2012;puente aranda;Económica;Hombre;4.0;125944;3.2
2012;la candelaria;Económica;Hombre;2.0;12726;15.7
2012;rafael uribe uribe;Económica;Hombre;15.0;184951;8.1
2012;ciudad bolivar;Económica;Hombre;31.0;319009;9.7
2012;sumapaz;Económica;Hombre;8.0;3268;244.8
2012;distrito;Económica;Hombre;600.0;3653868;16.4
2012;usaquen;Negligencia ;Hombre;326.0;222331;146.6
2012;chapinero;Negligencia ;Hombre;47.0;62795;74.8
2012;santa fe;Negligencia ;Hombre;143.0;55153;259.3
2012;san cristobal;Negligencia ;Hombre;521.0;199566;261.1
2012;usme;Negligencia ;Hombre;579.0;197911;292.6
2012;tunjuelito;Negligencia ;Hombre;86.0;99557;86.4
2012;bosa;Negligencia ;Hombre;852.0;292176;291.6
2012;kennedy;Negligencia ;Hombre;522.0;502287;103.9
2012;fontibon;Negligencia ;Hombre;153.0;167533;91.3
2012;engativa;Negligencia ;Hombre;688.0;406597;169.2
2012;suba;Negligencia ;Hombre;608.0;518960;117.2
2012;barrios unidos;Negligencia ;Hombre;52.0;112703;46.1
2012;teusaquillo;Negligencia ;Hombre;29.0;68544;42.3
2012;los martires;Negligencia ;Hombre;95.0;49277;192.8
2012;antonio narino;Negligencia ;Hombre;57.0;52580;108.4
2012;puente aranda;Negligencia ;Hombre;148.0;125944;117.5
2012;la candelaria;Negligencia ;Hombre;21.0;12726;165.0
2012;rafael uribe uribe;Negligencia ;Hombre;278.0;184951;150.3
2012;ciudad bolivar;Negligencia ;Hombre;747.0;319009;234.2
2012;sumapaz;Negligencia ;Hombre;23.0;3268;703.8
2012;distrito;Negligencia ;Hombre;6067.0;3653868;166.0
2012;usaquen;Abandono;Hombre;67.0;222331;30.1
2012;chapinero;Abandono;Hombre;8.0;62795;12.7
2012;santa fe;Abandono;Hombre;15.0;55153;27.2
2012;san cristobal;Abandono;Hombre;78.0;199566;39.1
2012;usme;Abandono;Hombre;71.0;197911;35.9
2012;tunjuelito;Abandono;Hombre;7.0;99557;7.0
2012;bosa;Abandono;Hombre;151.0;292176;51.7
2012;kennedy;Abandono;Hombre;56.0;502287;11.1
2012;fontibon;Abandono;Hombre;41.0;167533;24.5
2012;engativa;Abandono;Hombre;169.0;406597;41.6
2012;suba;Abandono;Hombre;87.0;518960;16.8
2012;barrios unidos;Abandono;Hombre;24.0;112703;21.3
2012;teusaquillo;Abandono;Hombre;11.0;68544;16.0
2012;los martires;Abandono;Hombre;14.0;49277;28.4
2012;antonio narino;Abandono;Hombre;6.0;52580;11.4
2012;puente aranda;Abandono;Hombre;20.0;125944;15.9
2012;la candelaria;Abandono;Hombre;5.0;12726;39.3
2012;rafael uribe uribe;Abandono;Hombre;55.0;184951;29.7
2012;ciudad bolivar;Abandono;Hombre;105.0;319009;32.9
2012;sumapaz;Abandono;Hombre;9.0;3268;275.4
2012;distrito;Abandono;Hombre;1015.0;3653868;27.8
2013;usaquen;Emocional;Hombre;989.0;224799;439.9
2013;chapinero;Emocional;Hombre;73.0;63525;114.9
2013;santa fe;Emocional;Hombre;147.0;55182;266.4
2013;san cristobal;Emocional;Hombre;874.0;199306;438.5
2013;usme;Emocional;Hombre;883.0;205586;429.5
2013;tunjuelito;Emocional;Hombre;230.0;99504;231.1
2013;bosa;Emocional;Hombre;1588.0;299608;530.0
2013;kennedy;Emocional;Hombre;757.0;508288;148.9
2013;fontibon;Emocional;Hombre;290.0;171480;169.1
2013;engativa;Emocional;Hombre;1064.0;410586;259.1
2013;suba;Emocional;Hombre;857.0;531612;161.2
2013;barrios unidos;Emocional;Hombre;147.0;113426;129.6
2013;teusaquillo;Emocional;Hombre;57.0;69240;82.3
2013;los martires;Emocional;Hombre;128.0;49520;258.5
2013;antonio narino;Emocional;Hombre;93.0;52739;176.3
2013;puente aranda;Emocional;Hombre;221.0;126025;175.4
2013;la candelaria;Emocional;Hombre;25.0;12759;195.9
2013;rafael uribe uribe;Emocional;Hombre;563.0;184934;304.4
2013;ciudad bolivar;Emocional;Hombre;865.0;324757;266.4
2013;sumapaz;Emocional;Hombre;79.0;3289;2401.9
2013;distrito;Emocional;Hombre;9930.0;3706165;267.9
2013;usaquen;Física;Hombre;113.0;224799;50.3
2013;chapinero;Física;Hombre;16.0;63525;25.2
2013;santa fe;Física;Hombre;36.0;55182;65.2
2013;san cristobal;Física;Hombre;283.0;199306;142.0
2013;usme;Física;Hombre;157.0;205586;76.4
2013;tunjuelito;Física;Hombre;78.0;99504;78.4
2013;bosa;Física;Hombre;311.0;299608;103.8
2013;kennedy;Física;Hombre;207.0;508288;40.7
2013;fontibon;Física;Hombre;83.0;171480;48.4
2013;engativa;Física;Hombre;209.0;410586;50.9
2013;suba;Física;Hombre;197.0;531612;37.1
2013;barrios unidos;Física;Hombre;31.0;113426;27.3
2013;teusaquillo;Física;Hombre;15.0;69240;21.7
2013;los martires;Física;Hombre;49.0;49520;98.9
2013;antonio narino;Física;Hombre;31.0;52739;58.8
2013;puente aranda;Física;Hombre;64.0;126025;50.8
2013;la candelaria;Física;Hombre;10.0;12759;78.4
2013;rafael uribe uribe;Física;Hombre;170.0;184934;91.9
2013;ciudad bolivar;Física;Hombre;217.0;324757;66.8
2013;sumapaz;Física;Hombre;11.0;3289;334.4
2013;distrito;Física;Hombre;2288.0;3706165;61.7
2013;usaquen;Sexual;Hombre;45.0;224799;20.0
2013;chapinero;Sexual;Hombre;0.0;63525;0.0
2013;santa fe;Sexual;Hombre;14.0;55182;25.4
2013;san cristobal;Sexual;Hombre;45.0;199306;22.6
2013;usme;Sexual;Hombre;79.0;205586;38.4
2013;tunjuelito;Sexual;Hombre;17.0;99504;17.1
2013;bosa;Sexual;Hombre;180.0;299608;60.1
2013;kennedy;Sexual;Hombre;84.0;508288;16.5
2013;fontibon;Sexual;Hombre;37.0;171480;21.6
2013;engativa;Sexual;Hombre;74.0;410586;18.0
2013;suba;Sexual;Hombre;75.0;531612;14.1
2013;barrios unidos;Sexual;Hombre;15.0;113426;13.2
2013;teusaquillo;Sexual;Hombre;9.0;69240;13.0
2013;los martires;Sexual;Hombre;8.0;49520;16.2
2013;antonio narino;Sexual;Hombre;11.0;52739;20.9
2013;puente aranda;Sexual;Hombre;17.0;126025;13.5
2013;la candelaria;Sexual;Hombre;1.0;12759;7.8
2013;rafael uribe uribe;Sexual;Hombre;62.0;184934;33.5
2013;ciudad bolivar;Sexual;Hombre;68.0;324757;20.9
2013;sumapaz;Sexual;Hombre;0.0;3289;0.0
2013;distrito;Sexual;Hombre;841.0;3706165;22.7
2013;usaquen;Económica;Hombre;72.0;224799;32.0
2013;chapinero;Económica;Hombre;13.0;63525;20.5
2013;santa fe;Económica;Hombre;8.0;55182;14.5
2013;san cristobal;Económica;Hombre;32.0;199306;16.1
2013;usme;Económica;Hombre;18.0;205586;8.8
2013;tunjuelito;Económica;Hombre;0.0;99504;0.0
2013;bosa;Económica;Hombre;60.0;299608;20.0
2013;kennedy;Económica;Hombre;20.0;508288;3.9
2013;fontibon;Económica;Hombre;11.0;171480;6.4
2013;engativa;Económica;Hombre;32.0;410586;7.8
2013;suba;Económica;Hombre;54.0;531612;10.2
2013;barrios unidos;Económica;Hombre;13.0;113426;11.5
2013;teusaquillo;Económica;Hombre;1.0;69240;1.4
2013;los martires;Económica;Hombre;7.0;49520;14.1
2013;antonio narino;Económica;Hombre;5.0;52739;9.5
2013;puente aranda;Económica;Hombre;8.0;126025;6.3
2013;la candelaria;Económica;Hombre;2.0;12759;15.7
2013;rafael uribe uribe;Económica;Hombre;15.0;184934;8.1
2013;ciudad bolivar;Económica;Hombre;23.0;324757;7.1
2013;sumapaz;Económica;Hombre;1.0;3289;30.4
2013;distrito;Económica;Hombre;395.0;3706165;10.7
2013;usaquen;Negligencia ;Hombre;354.0;224799;157.5
2013;chapinero;Negligencia ;Hombre;49.0;63525;77.1
2013;santa fe;Negligencia ;Hombre;79.0;55182;143.2
2013;san cristobal;Negligencia ;Hombre;528.0;199306;264.9
2013;usme;Negligencia ;Hombre;625.0;205586;304.0
2013;tunjuelito;Negligencia ;Hombre;102.0;99504;102.5
2013;bosa;Negligencia ;Hombre;748.0;299608;249.7
2013;kennedy;Negligencia ;Hombre;463.0;508288;91.1
2013;fontibon;Negligencia ;Hombre;145.0;171480;84.6
2013;engativa;Negligencia ;Hombre;608.0;410586;148.1
2013;suba;Negligencia ;Hombre;506.0;531612;95.2
2013;barrios unidos;Negligencia ;Hombre;86.0;113426;75.8
2013;teusaquillo;Negligencia ;Hombre;31.0;69240;44.8
2013;los martires;Negligencia ;Hombre;62.0;49520;125.2
2013;antonio narino;Negligencia ;Hombre;43.0;52739;81.5
2013;puente aranda;Negligencia ;Hombre;122.0;126025;96.8
2013;la candelaria;Negligencia ;Hombre;10.0;12759;78.4
2013;rafael uribe uribe;Negligencia ;Hombre;274.0;184934;148.2
2013;ciudad bolivar;Negligencia ;Hombre;480.0;324757;147.8
2013;sumapaz;Negligencia ;Hombre;20.0;3289;608.1
2013;distrito;Negligencia ;Hombre;5335.0;3706165;143.9
2013;usaquen;Abandono;Hombre;48.0;224799;21.4
2013;chapinero;Abandono;Hombre;11.0;63525;17.3
2013;santa fe;Abandono;Hombre;19.0;55182;34.4
2013;san cristobal;Abandono;Hombre;111.0;199306;55.7
2013;usme;Abandono;Hombre;97.0;205586;47.2
2013;tunjuelito;Abandono;Hombre;8.0;99504;8.0
2013;bosa;Abandono;Hombre;96.0;299608;32.0
2013;kennedy;Abandono;Hombre;59.0;508288;11.6
2013;fontibon;Abandono;Hombre;31.0;171480;18.1
2013;engativa;Abandono;Hombre;106.0;410586;25.8
2013;suba;Abandono;Hombre;65.0;531612;12.2
2013;barrios unidos;Abandono;Hombre;24.0;113426;21.2
2013;teusaquillo;Abandono;Hombre;6.0;69240;8.7
2013;los martires;Abandono;Hombre;11.0;49520;22.2
